id,date,event,creator_login
2538557130,2019-08-07 01:50:12,subscribed,targos
2538574432,2019-08-07 02:04:02,subscribed,targos
2528394757,2019-08-02 03:19:50,subscribed,targos
2538821509,2019-08-07 05:21:15,subscribed,targos
2523956929,2019-07-31 17:17:24,subscribed,targos
2514065391,2019-07-27 05:07:23,subscribed,targos
2505135831,2019-07-24 05:30:18,subscribed,targos
2507934856,2019-07-24 23:51:54,subscribed,targos
2467053249,2019-07-08 18:26:52,subscribed,targos
2461519319,2019-07-05 01:48:36,subscribed,targos
2455770488,2019-07-02 21:51:03,subscribed,targos
2430980860,2019-06-21 17:34:21,subscribed,targos
2430980619,2019-06-21 17:34:15,subscribed,targos
2458459612,2019-07-03 18:23:00,subscribed,targos
2404457432,2019-06-11 14:56:01,subscribed,targos
2402896899,2019-06-11 05:21:38,subscribed,targos
2344759071,2019-05-15 22:17:56,subscribed,targos
2344889392,2019-05-15 23:47:07,subscribed,targos
2345748806,2019-05-16 09:06:37,subscribed,targos
2363810957,2019-05-23 21:29:53,subscribed,targos
2394731681,2019-06-06 15:23:25,subscribed,targos
2431004892,2019-06-21 17:45:05,subscribed,targos
2458218419,2019-07-03 16:51:30,subscribed,targos
2464389061,2019-07-07 13:30:48,subscribed,targos
2331514329,2019-05-09 21:25:17,subscribed,targos
2330946903,2019-05-09 17:34:37,subscribed,targos
2328743444,2019-05-08 23:31:18,subscribed,targos
2330219559,2019-05-09 13:23:09,subscribed,targos
2311295756,2019-05-01 04:22:22,subscribed,targos
2311351846,2019-05-01 05:42:43,subscribed,targos
2303688224,2019-04-26 17:12:37,subscribed,targos
2291879529,2019-04-22 18:07:37,subscribed,targos
2289424152,2019-04-20 10:16:17,subscribed,targos
2304096510,2019-04-26 20:13:24,subscribed,targos
2275327872,2019-04-15 02:41:00,subscribed,targos
2274430783,2019-04-13 22:19:18,subscribed,targos
2263586474,2019-04-09 17:25:59,subscribed,targos
2261386813,2019-04-09 01:10:27,subscribed,targos
2253616629,2019-04-04 17:11:54,subscribed,targos
2251080142,2019-04-03 20:47:01,mentioned,targos
2251080143,2019-04-03 20:47:01,subscribed,targos
2248441320,2019-04-03 02:07:55,subscribed,targos
2236935729,2019-03-28 16:49:47,subscribed,targos
2234875567,2019-03-28 00:53:38,subscribed,targos
2222617844,2019-03-22 13:26:27,subscribed,targos
2228324240,2019-03-26 01:42:08,subscribed,targos
2246809909,2019-04-02 14:56:22,subscribed,targos
2219991825,2019-03-21 14:56:36,subscribed,targos
2201802970,2019-03-13 22:33:52,subscribed,targos
2200686783,2019-03-13 15:37:25,subscribed,targos
2246840340,2019-04-02 15:04:50,subscribed,targos
2191473297,2019-03-09 00:17:37,subscribed,targos
2191843420,2019-03-09 15:27:56,mentioned,targos
2191843421,2019-03-09 15:27:56,subscribed,targos
2157534087,2019-02-22 10:54:24,subscribed,targos
2085207075,2019-01-20 23:09:30,subscribed,targos
2074912988,2019-01-15 15:34:33,subscribed,targos
2087268697,2019-01-21 20:31:44,subscribed,targos
2050834310,2019-01-02 17:26:11,closed,targos
2037196407,2018-12-20 01:06:23,subscribed,targos
2040346873,2018-12-21 09:06:37,subscribed,targos
2016462337,2018-12-10 16:54:04,subscribed,targos
2011653413,2018-12-07 06:06:12,subscribed,targos
2013275466,2018-12-07 19:48:00,subscribed,targos
2019032092,2018-12-11 15:34:25,mentioned,targos
2019032095,2018-12-11 15:34:25,subscribed,targos
1999890024,2018-12-02 10:07:11,subscribed,targos
2013935035,2018-12-08 10:56:41,referenced,targos
2013935036,2018-12-08 10:56:41,merged,targos
2013935040,2018-12-08 10:56:41,closed,targos
1962031096,2018-11-13 04:43:34,subscribed,targos
1994429159,2018-11-29 07:17:02,subscribed,targos
1994442332,2018-11-29 07:25:43,subscribed,targos
1997063631,2018-11-30 04:57:54,subscribed,targos
2088904229,2019-01-22 14:20:09,subscribed,targos
1958424880,2018-11-10 14:41:58,subscribed,targos
1952460118,2018-11-07 18:57:23,subscribed,targos
1946768554,2018-11-05 16:52:09,subscribed,targos
1954255636,2018-11-08 13:21:09,subscribed,targos
1958945110,2018-11-11 16:50:03,referenced,targos
1958945111,2018-11-11 16:50:03,merged,targos
1958945116,2018-11-11 16:50:03,closed,targos
2467061650,2019-07-08 18:30:13,subscribed,targos
1911179371,2018-10-18 03:39:07,subscribed,targos
1920773274,2018-10-23 14:59:06,subscribed,targos
1911098694,2018-10-18 02:19:19,subscribed,targos
1855793517,2018-09-19 18:21:13,subscribed,targos
1856341457,2018-09-19 23:08:43,subscribed,targos
1857035259,2018-09-20 08:38:46,subscribed,targos
1891386187,2018-10-08 21:56:54,subscribed,targos
1834039642,2018-09-08 03:39:26,subscribed,targos
1819440464,2018-08-30 23:17:17,subscribed,targos
1829347491,2018-09-06 02:50:38,subscribed,targos
1826882188,2018-09-05 05:11:34,subscribed,targos
1831479740,2018-09-06 21:16:53,subscribed,targos
1814662025,2018-08-29 04:22:03,subscribed,targos
1812455514,2018-08-28 08:32:17,subscribed,targos
1821740746,2018-09-01 03:47:12,mentioned,targos
1821740747,2018-09-01 03:47:12,subscribed,targos
1954254616,2018-11-08 13:20:41,subscribed,targos
1954400406,2018-11-08 14:22:32,mentioned,targos
1954400409,2018-11-08 14:22:32,subscribed,targos
1808325685,2018-08-24 18:55:54,subscribed,targos
1808594191,2018-08-24 21:37:57,subscribed,targos
1814108279,2018-08-28 20:42:33,subscribed,targos
1796001409,2018-08-18 14:40:03,subscribed,targos
1795449506,2018-08-17 19:55:03,subscribed,targos
1780748235,2018-08-09 17:20:28,subscribed,targos
1773997593,2018-08-06 22:35:04,subscribed,targos
1772758208,2018-08-06 12:26:30,subscribed,targos
1771616003,2018-08-05 13:56:09,subscribed,targos
1796309196,2018-08-19 11:25:53,subscribed,targos
1767411208,2018-08-02 11:21:24,subscribed,targos
1766089638,2018-08-01 19:44:44,subscribed,targos
