id,date,creator_login
26416960,2013-10-16 13:24:43,gsamokovarov
26381066,2013-10-15 23:19:08,kirs
24824470,2013-09-20 16:53:35,gsamokovarov
24822797,2013-09-20 16:28:30,gsamokovarov
24818878,2013-09-20 15:32:35,gsamokovarov
24814166,2013-09-20 14:28:45,gsamokovarov
24815701,2013-09-20 14:49:06,gsamokovarov
25238182,2013-09-27 11:16:44,gsamokovarov
25237770,2013-09-27 11:07:13,gsamokovarov
25236724,2013-09-27 10:43:53,gsamokovarov
26458327,2013-10-16 21:05:40,gsamokovarov
26449604,2013-10-16 19:28:22,guilleiguaran
26433640,2013-10-16 16:22:21,rafaelfranca
26430427,2013-10-16 15:48:37,kirs
26430127,2013-10-16 15:45:46,kirs
26430037,2013-10-16 15:44:48,gsamokovarov
26429833,2013-10-16 15:42:41,kirs
26429443,2013-10-16 15:38:54,kirs
26416510,2013-10-16 13:18:38,gsamokovarov
29544727,2013-11-30 03:08:07,guilleiguaran
28697136,2013-11-18 13:23:33,spastorino
27731400,2013-11-04 22:54:41,dhh
27730234,2013-11-04 22:40:52,gsamokovarov
27654372,2013-11-03 21:07:52,dhh
27654301,2013-11-03 21:05:20,rafaelfranca
27247460,2013-10-28 19:35:13,guilleiguaran
27246591,2013-10-28 19:26:45,gsamokovarov
27181522,2013-10-27 22:41:30,dhh
27178182,2013-10-27 20:18:49,rafaelfranca
30370435,2013-12-11 22:21:40,gsamokovarov
43534791,2014-05-19 17:48:16,gsamokovarov
43417668,2014-05-17 18:23:03,gsamokovarov
43348231,2014-05-16 15:58:06,gsamokovarov
43145058,2014-05-14 22:16:45,gsamokovarov
43183739,2014-05-15 08:52:07,gsamokovarov
44178782,2014-05-26 10:58:21,gsamokovarov
44173763,2014-05-26 09:45:57,gsamokovarov
45497635,2014-06-09 14:39:46,gsamokovarov
45471373,2014-06-09 08:41:05,gsamokovarov
45207329,2014-06-05 11:16:31,gsamokovarov
45187227,2014-06-05 07:05:42,guilleiguaran
45498038,2014-06-09 14:42:58,gsamokovarov
45471145,2014-06-09 08:37:38,gsamokovarov
45803487,2014-06-11 21:37:27,gsamokovarov
45803703,2014-06-11 21:39:21,gsamokovarov
45909607,2014-06-12 15:48:25,gsamokovarov
46018962,2014-06-13 14:39:22,gsamokovarov
50125617,2014-07-25 09:09:27,gsamokovarov
49501107,2014-07-19 06:22:56,guilleiguaran
49458497,2014-07-18 17:35:56,gsamokovarov
50715646,2014-07-31 05:55:46,guilleiguaran
53734152,2014-08-28 15:11:57,gsamokovarov
52391855,2014-08-16 12:32:33,gsamokovarov
164284555,2015-12-13 18:08:01,arthurnn
52811399,2014-08-20 17:24:37,dhh
52738371,2014-08-20 06:23:46,rafaelfranca
54764422,2014-09-07 23:13:52,gsamokovarov
52967810,2014-08-21 19:12:59,gsamokovarov
52800625,2014-08-20 16:07:22,seuros
52887885,2014-08-21 07:37:25,gsamokovarov
196236271,2016-03-14 10:07:19,gsamokovarov
52980088,2014-08-21 20:34:01,gsamokovarov
52971125,2014-08-21 19:38:44,gsamokovarov
52968320,2014-08-21 19:16:38,gsamokovarov
168940728,2016-01-05 09:12:53,gsamokovarov
53194659,2014-08-24 14:17:02,gsamokovarov
53159201,2014-08-23 17:16:50,gsamokovarov
52992912,2014-08-21 22:18:37,gsamokovarov
52990177,2014-08-21 21:51:39,gsamokovarov
53144471,2014-08-23 06:37:29,gsamokovarov
53141200,2014-08-23 03:19:22,guilleiguaran
448707562,2018-12-19 19:01:37,gsamokovarov
53944300,2014-08-30 01:00:35,dhh
53150884,2014-08-23 11:58:44,gsamokovarov
53150094,2014-08-23 11:19:28,gsamokovarov
53366423,2014-08-26 02:15:04,rafaelfranca
380143660,2018-04-10 15:30:27,gsamokovarov
110024817,2015-06-08 14:56:11,gsamokovarov
53848520,2014-08-29 08:10:40,gsamokovarov
53954933,2014-08-30 10:40:21,gsamokovarov
54368783,2014-09-03 21:16:57,gsamokovarov
491849137,2019-05-13 14:36:19,gsamokovarov
54752230,2014-09-07 16:40:31,gsamokovarov
54752051,2014-09-07 16:35:20,gsamokovarov
54754145,2014-09-07 17:43:40,gsamokovarov
54764169,2014-09-07 23:04:24,gsamokovarov
71428792,2015-01-26 08:43:00,gsamokovarov
